submission_date,state,tot_cases,new_case,tot_death,new_death
5/8/2020,AL,11610,288,519,19
5/9/2020,AL,11777,167,535,16
5/10/2020,AL,12009,232,546,11
5/11/2020,AL,12427,418,561,15
5/12/2020,AL,12817,390,575,14
5/13/2020,AL,13241,424,592,17
5/14/2020,AL,13657,416,614,22
5/15/2020,AL,14086,429,627,13
5/16/2020,AL,14379,293,636,9
5/17/2020,AL,14632,253,648,12
5/18/2020,AL,15142,510,665,17
5/19/2020,AL,15656,514,681,16
5/20/2020,AL,16193,537,701,20
5/21/2020,AL,16708,515,716,15
5/22/2020,AL,17103,395,728,12
5/23/2020,AL,17423,320,734,6
5/24/2020,AL,17708,285,752,18
5/25/2020,AL,18068,360,764,12
5/26/2020,AL,18648,580,782,18
5/27/2020,AL,19281,633,802,20
5/28/2020,AL,19791,510,821,19
5/29/2020,AL,20297,506,841,20
5/30/2020,AL,20687,390,856,15
5/31/2020,AL,21040,353,866,10
6/1/2020,AL,21787,747,882,16
6/2/2020,AL,22351,564,903,21
6/3/2020,AL,22953,602,919,16
6/4/2020,AL,23471,518,931,12
6/5/2020,AL,24075,604,945,14
6/6/2020,AL,24477,402,958,13
6/7/2020,AL,24842,365,976,18
6/8/2020,AL,25630,788,991,15
6/9/2020,AL,26342,712,1007,16
6/10/2020,AL,27130,788,1022,15
6/11/2020,AL,27882,752,1041,19
6/12/2020,AL,28575,693,1054,13
6/13/2020,AL,29014,439,1062,8
6/14/2020,AL,29423,409,1076,14
6/15/2020,AL,30380,957,1093,17
6/16/2020,AL,31197,817,1115,22
6/17/2020,AL,32114,917,1122,7
6/18/2020,AL,32987,873,1129,7
6/19/2020,AL,33910,923,1150,21
6/20/2020,AL,34570,660,1170,20
6/21/2020,AL,35171,601,1187,17
6/22/2020,AL,36441,1270,1199,12
6/23/2020,AL,37565,1124,1220,21
6/24/2020,AL,38719,1154,1243,23
6/25/2020,AL,39868,1149,1254,11
6/26/2020,AL,41039,1171,1267,13
6/27/2020,AL,41803,764,1288,21
6/28/2020,AL,42649,846,1303,15
6/29/2020,AL,44332,1683,1321,18
6/30/2020,AL,45869,1537,1344,23
7/1/2020,AL,47608,1739,1362,18
7/2/2020,AL,49340,1732,1389,27
7/3/2020,AL,50560,1220,1418,29
7/4/2020,AL,51194,634,1437,19
7/5/2020,AL,52089,895,1456,19
7/6/2020,AL,54763,2674,1473,17
7/7/2020,AL,57372,2609,1492,19
7/8/2020,AL,59903,2531,1522,30
7/9/2020,AL,62258,2355,1540,18
7/10/2020,AL,64707,2449,1560,20
7/11/2020,AL,65738,1031,1580,20
7/12/2020,AL,66635,897,1605,25
7/13/2020,AL,69263,2628,1634,29
7/14/2020,AL,71696,2433,1668,34
7/15/2020,AL,74021,2325,1697,29
7/16/2020,AL,76259,2238,1729,32
7/17/2020,AL,78244,1985,1753,24
7/18/2020,AL,79340,1096,1789,36
7/19/2020,AL,80264,924,1831,42
7/20/2020,AL,82912,2648,1861,30
7/21/2020,AL,85157,2245,1899,38
7/22/2020,AL,87202,2045,1939,40
7/23/2020,AL,89088,1886,1976,37
7/24/2020,AL,90616,1528,2017,41
7/25/2020,AL,91548,932,2056,39
7/26/2020,AL,92340,792,2099,43
7/27/2020,AL,94557,2217,2143,44
7/28/2020,AL,96622,2065,2167,24
7/29/2020,AL,98616,1994,2207,40
7/30/2020,AL,100212,1596,2253,46
7/31/2020,AL,101555,1343,2306,53
8/1/2020,AL,102507,952,2351,45
8/2/2020,AL,103345,838,2393,42
8/3/2020,AL,105360,2015,2423,30
8/4/2020,AL,107034,1674,2470,47
8/5/2020,AL,108607,1573,2508,38
8/6/2020,AL,110125,1518,2556,48
8/7/2020,AL,111445,1320,2604,48
8/8/2020,AL,112216,771,2647,43
8/9/2020,AL,112862,646,2685,38
8/10/2020,AL,114488,1626,2728,43
8/11/2020,AL,115839,1351,2768,40
8/12/2020,AL,117046,1207,2798,30
8/13/2020,AL,118146,1100,2833,35
8/14/2020,AL,119209,1063,2866,33
8/15/2020,AL,119858,649,2902,36
8/16/2020,AL,120452,594,2932,30
8/17/2020,AL,121658,1206,2959,27
8/18/2020,AL,122695,1037,2992,33
8/19/2020,AL,123742,1047,3031,39
8/20/2020,AL,124770,1028,3060,29
8/21/2020,AL,125892,1122,3098,38
8/22/2020,AL,126635,743,3127,29
8/23/2020,AL,127462,827,3155,28
8/24/2020,AL,129176,1714,3185,30
8/25/2020,AL,130612,1436,3215,30
8/26/2020,AL,132045,1433,3238,23
8/27/2020,AL,133441,1396,3263,25
8/28/2020,AL,134703,1262,3293,30
8/29/2020,AL,135352,649,3327,34
8/30/2020,AL,136074,722,3341,14
8/31/2020,AL,137494,1420,3365,24
9/1/2020,AL,138896,1402,3396,31
9/2/2020,AL,140203,1307,3420,24
9/3/2020,AL,141285,1082,3448,28
9/4/2020,AL,142291,1006,3474,26
9/5/2020,AL,142879,588,3500,26
9/6/2020,AL,143463,584,3520,20
9/7/2020,AL,144169,706,3546,26
9/8/2020,AL,145535,1366,3564,18
9/9/2020,AL,146649,1114,3592,28
9/10/2020,AL,147646,997,3618,26
9/11/2020,AL,148581,935,3637,19
9/12/2020,AL,149207,626,3660,23
9/13/2020,AL,149801,594,3691,31
9/14/2020,AL,150891,1090,3708,17
9/15/2020,AL,151877,986,3734,26
9/16/2020,AL,152788,911,3762,28
9/17/2020,AL,153619,831,3781,19
9/18/2020,AL,154472,853,3797,16
9/19/2020,AL,155034,562,3807,10
9/20/2020,AL,155615,581,3823,16
9/21/2020,AL,156740,1125,3843,20
9/22/2020,AL,157648,908,3860,17
9/23/2020,AL,158456,808,3880,20
9/24/2020,AL,159251,795,3893,13
9/25/2020,AL,160110,859,3901,8
9/26/2020,AL,160709,599,3914,13
9/27/2020,AL,161299,590,3931,17
9/28/2020,AL,162439,1140,3945,14
9/29/2020,AL,163261,822,3966,21
9/30/2020,AL,164170,909,3982,16
10/1/2020,AL,165006,836,4001,19
10/2/2020,AL,165874,868,4019,18
10/3/2020,AL,166521,647,4036,17
10/4/2020,AL,167196,675,4057,21
10/5/2020,AL,168478,1282,4085,28
10/6/2020,AL,169540,1062,4106,21
10/7/2020,AL,170684,1144,4126,20
10/8/2020,AL,171748,1064,4143,17
10/9/2020,AL,172854,1106,4162,19
10/10/2020,AL,173634,780,4184,22
10/11/2020,AL,174382,748,4201,17
10/12/2020,AL,175772,1390,4216,15
10/13/2020,AL,177064,1292,4237,21
10/14/2020,AL,178195,1131,4255,18
10/15/2020,AL,179381,1186,4274,19
10/16/2020,AL,180496,1115,4296,22
10/17/2020,AL,181240,744,4314,18
10/18/2020,AL,182053,813,4336,22
10/19/2020,AL,183613,1560,4358,22
10/20/2020,AL,184946,1333,4374,16
10/21/2020,AL,186280,1334,4380,6
10/22/2020,AL,187658,1378,4397,17
10/23/2020,AL,188902,1244,4418,21
10/24/2020,AL,189702,800,4440,22
10/25/2020,AL,190605,903,4458,18
10/26/2020,AL,192447,1842,4476,18
10/27/2020,AL,194144,1697,4499,23
10/28/2020,AL,195625,1481,4519,20
10/29/2020,AL,196935,1310,4545,26
10/30/2020,AL,198146,1211,4560,15
10/31/2020,AL,198965,819,4577,17
11/1/2020,AL,199902,937,4596,19
11/2/2020,AL,201657,1755,4619,23
11/3/2020,AL,203131,1474,4636,17
11/4/2020,AL,204761,1630,4660,24
11/5/2020,AL,206584,1823,4690,30
11/6/2020,AL,208271,1687,4715,25
11/7/2020,AL,209463,1192,4732,17
11/8/2020,AL,210697,1234,4755,23
11/9/2020,AL,213616,2919,4779,24
11/10/2020,AL,216091,2475,4802,23
11/11/2020,AL,218497,2406,4826,24
11/12/2020,AL,220876,2379,4858,32
11/13/2020,AL,222968,2092,4883,25
11/14/2020,AL,224395,1427,4914,31
11/15/2020,AL,225784,1389,4939,25
11/16/2020,AL,228981,3197,4963,24
11/17/2020,AL,231618,2637,4987,24
11/18/2020,AL,234187,2569,5007,20
11/19/2020,AL,236706,2519,5031,24
11/20/2020,AL,238998,2292,5062,31
11/21/2020,AL,240517,1519,5095,33
11/22/2020,AL,242116,1599,5122,27
11/23/2020,AL,245536,3420,5149,27
11/24/2020,AL,248503,2967,5172,23
11/25/2020,AL,251309,2806,5209,37
11/26/2020,AL,252034,725,5232,23
11/27/2020,AL,254901,2867,5266,34
11/28/2020,AL,257073,2172,5303,37
11/29/2020,AL,259451,2378,5345,42
11/30/2020,AL,264459,5008,5382,37
12/1/2020,AL,268518,4059,5412,30
12/2/2020,AL,272304,3786,5453,41
12/3/2020,AL,276087,3783,5494,41
12/4/2020,AL,279513,3426,5533,39
12/5/2020,AL,281694,2181,5569,36
12/6/2020,AL,283925,2231,5626,57
12/7/2020,AL,288968,5043,5675,49
12/8/2020,AL,293069,4101,5729,54
12/9/2020,AL,297168,4099,5787,58
12/10/2020,AL,301444,4276,5841,54
12/11/2020,AL,305379,3935,5895,54
12/12/2020,AL,308045,2666,5960,65
12/13/2020,AL,310703,2658,6000,40
12/14/2020,AL,316836,6133,6064,64
12/15/2020,AL,321876,5040,6121,57
12/16/2020,AL,326507,4631,6193,72
12/17/2020,AL,330912,4405,6244,51
12/18/2020,AL,334836,3924,6303,59
12/19/2020,AL,337447,2611,6363,60
12/20/2020,AL,340016,2569,6426,63
12/21/2020,AL,345946,5930,6492,66
12/22/2020,AL,350836,4890,6558,66
12/23/2020,AL,355302,4466,6638,80
12/24/2020,AL,357849,2547,6699,61
12/25/2020,AL,358819,970,6755,56
12/26/2020,AL,362302,3483,6826,71
12/27/2020,AL,365453,3151,6901,75
12/28/2020,AL,372373,6920,6970,69
12/29/2020,AL,378267,5894,7049,79
12/30/2020,AL,383968,5701,7117,68
12/31/2020,AL,388376,4408,7188,71
1/1/2021,AL,390696,2320,7270,82
1/2/2021,AL,394147,3451,7348,78
1/3/2021,AL,397457,3310,7423,75
1/4/2021,AL,404176,6719,7517,94
1/5/2021,AL,409630,5454,7587,70
1/6/2021,AL,414297,4667,7667,80
1/7/2021,AL,418666,4369,7746,79
1/8/2021,AL,422588,3922,7818,72
1/9/2021,AL,424959,2371,7901,83
1/10/2021,AL,427028,2069,7986,85
1/11/2021,AL,431340,4312,8074,88
1/12/2021,AL,434865,3525,8152,78
1/13/2021,AL,438195,3330,8237,85
1/14/2021,AL,441457,3262,8333,96
1/15/2021,AL,444535,3078,8408,75
1/16/2021,AL,446419,1884,8477,69
1/17/2021,AL,448221,1802,8547,70
1/18/2021,AL,451705,3484,8634,87
1/19/2021,AL,455068,3363,8714,80
1/20/2021,AL,458083,3015,8798,84
1/21/2021,AL,460979,2896,8886,88
1/22/2021,AL,463583,2604,8972,86
1/23/2021,AL,465206,1623,9045,73
1/24/2021,AL,466856,1650,9115,70
1/25/2021,AL,470243,3387,9179,64
1/26/2021,AL,473152,2909,9255,76
1/27/2021,AL,475725,2573,9316,61
1/28/2021,AL,478059,2334,9399,83
1/29/2021,AL,480024,1965,9477,78
1/30/2021,AL,481282,1258,9544,67
1/31/2021,AL,482514,1232,9583,39
2/1/2021,AL,484985,2471,9637,54
2/2/2021,AL,486983,1998,9690,53
2/3/2021,AL,488726,1743,9746,56
2/4/2021,AL,490374,1648,9796,50
2/5/2021,AL,491957,1583,9847,51
2/6/2021,AL,492938,981,9889,42
2/7/2021,AL,493861,923,9924,35
2/8/2021,AL,495570,1709,9960,36
2/9/2021,AL,497042,1472,10007,47
2/10/2021,AL,498404,1362,10056,49
2/11/2021,AL,499581,1177,10092,36
2/12/2021,AL,500682,1101,10125,33
2/13/2021,AL,501436,754,10151,26
2/14/2021,AL,502079,643,10183,32
2/15/2021,AL,503079,1000,10212,29
2/16/2021,AL,503781,702,10242,30
2/17/2021,AL,504895,1114,10274,32
2/18/2021,AL,505794,899,10303,29
2/19/2021,AL,506588,794,10338,35
2/20/2021,AL,507194,606,10370,32
2/21/2021,AL,507772,578,10404,34
2/22/2021,AL,508811,1039,10425,21
2/23/2021,AL,509682,871,10447,22
2/24/2021,AL,510678,996,10470,23
2/25/2021,AL,511448,770,10492,22
2/26/2021,AL,512117,669,10521,29
2/27/2021,AL,512566,449,10540,19
2/28/2021,AL,513067,501,10553,13
3/1/2021,AL,513910,843,10570,17
3/2/2021,AL,514497,587,10584,14
3/3/2021,AL,515059,562,10594,10
3/4/2021,AL,515581,522,10613,19
3/5/2021,AL,516105,524,10632,19
3/6/2021,AL,516472,367,10650,18
3/7/2021,AL,516818,346,10665,15
3/8/2021,AL,517352,534,10680,15
3/9/2021,AL,517864,512,10696,16
3/10/2021,AL,518357,493,10713,17
3/11/2021,AL,518842,485,10723,10
3/12/2021,AL,519345,503,10733,10
3/13/2021,AL,519642,297,10750,17
3/14/2021,AL,519937,295,10769,19
3/15/2021,AL,520518,581,10779,10
3/16/2021,AL,520995,477,10791,12
3/17/2021,AL,521404,409,10809,18
3/18/2021,AL,521879,475,10814,5
3/19/2021,AL,522271,392,10820,6
3/20/2021,AL,522612,341,10831,11
3/21/2021,AL,522889,277,10845,14
3/22/2021,AL,523440,551,10853,8
3/23/2021,AL,523892,452,10862,9
3/24/2021,AL,524311,419,10869,7
3/25/2021,AL,524631,320,10888,19
3/26/2021,AL,524996,365,10897,9
3/27/2021,AL,525288,292,10906,9
3/28/2021,AL,525570,282,10916,10
3/29/2021,AL,526037,467,10925,9
3/30/2021,AL,526459,422,10936,11
3/31/2021,AL,526810,351,10940,4
4/1/2021,AL,527208,398,10951,11
4/2/2021,AL,527580,372,10958,7
4/3/2021,AL,527838,258,10970,12
4/4/2021,AL,528084,246,10979,9
4/5/2021,AL,528655,571,10986,7
4/6/2021,AL,529128,473,10994,8
4/7/2021,AL,529584,456,11006,12
4/8/2021,AL,530003,419,11009,3
4/9/2021,AL,530441,438,11021,12
4/10/2021,AL,530766,325,11025,4
4/11/2021,AL,531065,299,11032,7
4/12/2021,AL,531659,594,11038,6
4/13/2021,AL,532154,495,11049,11
4/14/2021,AL,532629,475,11055,6
4/15/2021,AL,533062,433,11056,1
4/16/2021,AL,533492,430,11060,4
4/17/2021,AL,533773,281,11068,8
4/18/2021,AL,534100,327,11074,6
4/19/2021,AL,534663,563,11076,2
4/20/2021,AL,535130,467,11083,7
4/21/2021,AL,535566,436,11089,6
4/22/2021,AL,535964,398,11094,5
4/23/2021,AL,536369,405,11100,6
4/24/2021,AL,536650,281,11113,13
4/25/2021,AL,536938,288,11120,7
4/26/2021,AL,537450,512,11127,7
4/27/2021,AL,537905,455,11133,6
4/28/2021,AL,538390,485,11138,5
4/29/2021,AL,538797,407,11148,10
4/30/2021,AL,539163,366,11153,5
5/1/2021,AL,539462,299,11159,6
5/2/2021,AL,539752,290,11165,6
5/3/2021,AL,540258,506,11171,6
5/4/2021,AL,540646,388,11182,11
5/5/2021,AL,541030,384,11190,8
5/6/2021,AL,541381,351,11199,9
5/7/2021,AL,541700,319,11214,15
5/8/2021,AL,541951,251,11220,6
5/9/2021,AL,542180,229,11231,11
5/10/2021,AL,542601,421,11236,5
5/11/2021,AL,542922,321,11248,12
5/12/2021,AL,543310,388,11253,5
5/13/2021,AL,543622,312,11257,4
5/14/2021,AL,543915,293,11265,8
5/15/2021,AL,544135,220,11271,6
5/16/2021,AL,544358,223,11282,11
5/17/2021,AL,544735,377,11287,5
5/18/2021,AL,545023,288,11292,5
5/19/2021,AL,545299,276,11300,8
5/20/2021,AL,545579,280,11308,8
5/21/2021,AL,545878,299,11314,6
5/22/2021,AL,546079,201,11319,5
5/23/2021,AL,546243,164,11319,0
5/24/2021,AL,546513,270,11326,7
5/25/2021,AL,546724,211,11333,7
5/26/2021,AL,546926,202,11336,3
5/27/2021,AL,547115,189,11343,7
5/28/2021,AL,547277,162,11345,2
5/29/2021,AL,547390,113,11350,5
5/30/2021,AL,547525,135,11356,6
5/31/2021,AL,547666,141,11360,4
6/1/2021,AL,547926,260,11365,5
6/2/2021,AL,548130,204,11372,7
6/3/2021,AL,548299,169,11376,4
6/4/2021,AL,548433,134,11382,6
6/5/2021,AL,548548,115,11385,3
6/6/2021,AL,548674,126,11392,7
6/7/2021,AL,548885,211,11398,6
6/8/2021,AL,549040,155,11405,7
6/9/2021,AL,549215,175,11407,2
6/10/2021,AL,549358,143,11410,3
6/11/2021,AL,549514,156,11412,2
6/12/2021,AL,549619,105,11418,6
6/13/2021,AL,549746,127,11422,4
6/14/2021,AL,549940,194,11423,1
6/15/2021,AL,550078,138,11426,3
6/16/2021,AL,550272,194,11432,6
6/17/2021,AL,550440,168,11436,4
6/18/2021,AL,550595,155,11438,2
6/19/2021,AL,550713,118,11441,3
6/20/2021,AL,550860,147,11443,2
6/21/2021,AL,551071,211,11448,5
6/22/2021,AL,551282,211,11453,5
6/23/2021,AL,551521,239,11458,5
6/24/2021,AL,551731,210,11463,5
6/25/2021,AL,551944,213,11470,7
6/26/2021,AL,552143,199,11475,5
6/27/2021,AL,552362,219,11479,4
6/28/2021,AL,552674,312,11483,4
6/29/2021,AL,552935,261,11486,3
6/30/2021,AL,553208,273,11486,0
7/1/2021,AL,553512,304,11488,2
7/2/2021,AL,553798,286,11492,4
7/3/2021,AL,554057,259,11497,5
7/4/2021,AL,554291,234,11505,8
7/5/2021,AL,554683,392,11509,4
7/6/2021,AL,555166,483,11513,4
7/7/2021,AL,555659,493,11518,5
7/8/2021,AL,556187,528,11522,4
7/9/2021,AL,556699,512,11527,5
7/10/2021,AL,557108,409,11531,4
7/11/2021,AL,557585,477,11534,3
7/12/2021,AL,558422,837,11538,4
7/13/2021,AL,559224,802,11545,7
7/14/2021,AL,560144,920,11553,8
7/15/2021,AL,561135,991,11561,8
7/16/2021,AL,562176,1041,11567,6
7/17/2021,AL,563091,915,11570,3
7/18/2021,AL,564123,1032,11577,7
7/19/2021,AL,565986,1863,11589,12
7/20/2021,AL,567767,1781,11595,6
7/21/2021,AL,569494,1727,11607,12
7/22/2021,AL,571479,1985,11616,9
7/23/2021,AL,573470,1991,11621,5
7/24/2021,AL,575059,1589,11629,8
7/25/2021,AL,576843,1784,11642,13
7/26/2021,AL,579872,3029,11653,11
7/27/2021,AL,582775,2903,11671,18
7/28/2021,AL,585946,3171,11682,11
7/29/2021,AL,588966,3020,11698,16
7/30/2021,AL,591831,2865,11711,13
7/31/2021,AL,593962,2131,11733,22
8/1/2021,AL,596458,2496,11753,20
8/2/2021,AL,600945,4487,11786,33
8/3/2021,AL,605123,4178,11811,25
8/4/2021,AL,609029,3906,11836,25
8/5/2021,AL,612933,3904,11870,34
8/6/2021,AL,616536,3603,11899,29
8/7/2021,AL,619184,2648,11934,35
8/8/2021,AL,621999,2815,11973,39
8/9/2021,AL,627108,5109,12017,44
8/10/2021,AL,631881,4773,12052,35
8/11/2021,AL,636452,4571,12101,49
8/12/2021,AL,640806,4354,12134,33
8/13/2021,AL,644872,4066,12190,56
8/14/2021,AL,647681,2809,12251,61
8/15/2021,AL,650589,2908,12291,40
8/16/2021,AL,656470,5881,12345,54
8/17/2021,AL,662007,5537,12394,49
8/18/2021,AL,667226,5219,12466,72
8/19/2021,AL,672334,5108,12515,49
8/20/2021,AL,677165,4831,12576,61
8/21/2021,AL,680193,3028,12630,54
8/22/2021,AL,683233,3040,12684,54
8/23/2021,AL,690169,6936,12738,54
8/24/2021,AL,696499,6330,12811,73
8/25/2021,AL,702346,5847,12868,57
8/26/2021,AL,707654,5308,12936,68
8/27/2021,AL,712602,4948,12994,58
8/28/2021,AL,715382,2780,13061,67
8/29/2021,AL,718077,2695,13130,69
8/30/2021,AL,723886,5809,13183,53
8/31/2021,AL,729253,5367,13250,67
9/1/2021,AL,734300,5047,13318,68
9/2/2021,AL,738680,4380,13376,58
9/3/2021,AL,742475,3795,13443,67
9/4/2021,AL,744661,2186,13516,73
9/5/2021,AL,746821,2160,13585,69
9/6/2021,AL,749191,2370,13669,84
9/7/2021,AL,754393,5202,13734,65
9/8/2021,AL,758401,4008,13802,68
9/9/2021,AL,761958,3557,13865,63
9/10/2021,AL,764950,2992,13938,73
9/11/2021,AL,766708,1758,14004,66
9/12/2021,AL,768451,1743,14055,51
9/13/2021,AL,771970,3519,14114,59
9/14/2021,AL,774865,2895,14170,56
9/15/2021,AL,777301,2436,14237,67
9/16/2021,AL,779545,2244,14296,59
9/17/2021,AL,781585,2040,14345,49
9/18/2021,AL,782891,1306,14401,56
9/19/2021,AL,784129,1238,14463,62
9/20/2021,AL,786653,2524,14509,46
9/21/2021,AL,788843,2190,14550,41
9/22/2021,AL,790626,1783,14591,41
9/23/2021,AL,792237,1611,14625,34
9/24/2021,AL,793673,1436,14667,42
9/25/2021,AL,794675,1002,14698,31
9/26/2021,AL,795626,951,14724,26
9/27/2021,AL,797442,1816,14756,32
9/28/2021,AL,798801,1359,14788,32
9/29/2021,AL,800034,1233,14807,19
9/30/2021,AL,801157,1123,14820,13
10/1/2021,AL,802265,1108,14837,17
10/2/2021,AL,802979,714,14848,11
10/3/2021,AL,803652,673,14855,7
10/4/2021,AL,805018,1366,14858,3
10/5/2021,AL,806043,1025,14862,4
10/6/2021,AL,806977,934,14865,3
10/7/2021,AL,807776,799,14866,1
10/8/2021,AL,808424,648,14867,1
10/9/2021,AL,808808,384,14869,2
10/10/2021,AL,809128,320,14869,0
10/11/2021,AL,809485,357,14869,0
10/12/2021,AL,810501,1016,14980,111
10/13/2021,AL,811551,1050,15101,121
10/14/2021,AL,812694,1143,15142,41
10/15/2021,AL,813481,787,15179,37
1/22/2020,AR,0,0,0,0
1/23/2020,AR,0,0,0,0
1/24/2020,AR,0,0,0,0
1/25/2020,AR,0,0,0,0
1/26/2020,AR,0,0,0,0
1/27/2020,AR,0,0,0,0
1/28/2020,AR,0,0,0,0
1/29/2020,AR,0,0,0,0
1/30/2020,AR,0,0,0,0
1/31/2020,AR,0,0,0,0
2/1/2020,AR,0,0,0,0
2/2/2020,AR,0,0,0,0
2/3/2020,AR,0,0,0,0
2/4/2020,AR,0,0,0,0
2/5/2020,AR,0,0,0,0
2/6/2020,AR,0,0,0,0
2/7/2020,AR,0,0,0,0
2/8/2020,AR,0,0,0,0
2/9/2020,AR,0,0,0,0
2/10/2020,AR,0,0,0,0
2/11/2020,AR,0,0,0,0
2/12/2020,AR,0,0,0,0
2/13/2020,AR,0,0,0,0
2/14/2020,AR,0,0,0,0
2/15/2020,AR,0,0,0,0
2/16/2020,AR,0,0,0,0
2/17/2020,AR,0,0,0,0
2/18/2020,AR,0,0,0,0
2/19/2020,AR,0,0,0,0
2/20/2020,AR,0,0,0,0
2/21/2020,AR,0,0,0,0
2/22/2020,AR,0,0,0,0
2/23/2020,AR,0,0,0,0
2/24/2020,AR,0,0,0,0
2/25/2020,AR,0,0,0,0
2/26/2020,AR,0,0,0,0
2/27/2020,AR,0,0,0,0
2/28/2020,AR,0,0,0,0
2/29/2020,AR,0,0,0,0
3/1/2020,AR,0,0,0,0
3/2/2020,AR,0,0,0,0
3/3/2020,AR,0,0,0,0
3/4/2020,AR,0,0,0,0
3/5/2020,AR,0,0,0,0
3/6/2020,AR,0,0,0,0
3/7/2020,AR,0,0,0,0
3/8/2020,AR,0,0,0,0
3/9/2020,AR,0,0,0,0
3/10/2020,AR,0,0,0,0
3/11/2020,AR,1,1,0,0
3/12/2020,AR,6,5,0,0
3/13/2020,AR,9,3,0,0
3/14/2020,AR,12,3,0,0
3/15/2020,AR,16,4,0,0
3/16/2020,AR,17,1,0,0
3/17/2020,AR,24,7,0,0
3/18/2020,AR,37,13,0,0
3/19/2020,AR,64,27,0,0
3/20/2020,AR,100,36,0,0
3/21/2020,AR,118,18,0,0
3/22/2020,AR,164,46,0,0
3/23/2020,AR,197,33,0,0
3/24/2020,AR,230,33,2,2
3/25/2020,AR,306,76,2,0
3/26/2020,AR,349,43,3,1
3/27/2020,AR,386,37,3,0
3/28/2020,AR,409,23,5,2
3/29/2020,AR,443,34,6,1
3/30/2020,AR,504,61,7,1
3/31/2020,AR,560,56,8,1
4/1/2020,AR,614,54,10,2
4/2/2020,AR,679,65,12,2
4/3/2020,AR,738,59,12,0
4/4/2020,AR,743,5,14,2
4/5/2020,AR,853,110,16,2
4/6/2020,AR,915,62,16,0
4/7/2020,AR,993,78,18,2
4/8/2020,AR,1071,78,18,0
4/9/2020,AR,1127,56,21,3
4/10/2020,AR,1202,75,24,3
4/11/2020,AR,1234,32,27,3
4/12/2020,AR,1307,73,29,2
4/13/2020,AR,1410,103,30,1
4/14/2020,AR,1498,88,32,2
4/15/2020,AR,1583,85,33,1
4/16/2020,AR,1635,52,37,4
4/17/2020,AR,1702,67,40,3
4/18/2020,AR,1777,75,41,1
4/19/2020,AR,1781,4,40,-1
4/20/2020,AR,1964,183,42,2
4/21/2020,AR,2262,298,43,1
4/22/2020,AR,2281,19,42,-1
4/23/2020,AR,2465,184,45,3
4/24/2020,AR,2810,345,47,2
4/25/2020,AR,2909,99,48,1
4/26/2020,AR,2941,32,49,1
4/27/2020,AR,3055,114,50,1
4/28/2020,AR,3121,66,52,2
4/29/2020,AR,3192,71,59,7
4/30/2020,AR,3255,63,61,2
5/1/2020,AR,3310,55,64,3
5/2/2020,AR,3372,62,72,8
5/3/2020,AR,3431,59,76,4
5/4/2020,AR,3469,38,80,4
5/5/2020,AR,3496,27,83,3
5/6/2020,AR,3611,115,87,4
5/7/2020,AR,3665,54,88,1
5/8/2020,AR,3747,82,88,0
5/9/2020,AR,3984,237,90,2
5/10/2020,AR,3984,0,91,1
5/11/2020,AR,4043,59,94,3
5/12/2020,AR,4164,121,95,1
5/13/2020,AR,4236,72,97,2
5/14/2020,AR,4348,112,98,1
5/15/2020,AR,4463,115,98,0
5/16/2020,AR,4578,115,98,0
5/17/2020,AR,4759,181,98,0
5/18/2020,AR,4813,54,100,2
5/19/2020,AR,4923,110,102,2
5/20/2020,AR,5003,80,107,5
5/21/2020,AR,5458,455,110,3
5/22/2020,AR,5612,154,113,3
5/23/2020,AR,5775,163,115,2
5/24/2020,AR,5922,147,116,1
5/25/2020,AR,6029,107,117,1
5/26/2020,AR,6180,151,119,2
5/27/2020,AR,6277,97,120,1
5/28/2020,AR,6538,261,125,5
5/29/2020,AR,6777,239,132,7
5/30/2020,AR,7013,236,133,1
5/31/2020,AR,7253,240,133,0
6/1/2020,AR,7443,190,133,0
6/2/2020,AR,7818,375,136,3
6/3/2020,AR,8067,249,142,6
6/4/2020,AR,8425,358,151,9
6/5/2020,AR,8651,226,152,1
6/6/2020,AR,9101,450,154,2
6/7/2020,AR,9426,325,154,0
6/8/2020,AR,9740,314,155,1
6/9/2020,AR,10080,340,161,6
6/10/2020,AR,10368,288,165,4
6/11/2020,AR,10816,448,171,6
6/12/2020,AR,11547,731,176,5
6/13/2020,AR,12095,548,177,1
6/14/2020,AR,12501,406,179,2
6/15/2020,AR,12917,416,182,3
6/16/2020,AR,13191,274,188,6
6/17/2020,AR,13606,415,197,9
6/18/2020,AR,13928,322,208,11
6/19/2020,AR,14631,703,214,6
6/20/2020,AR,15142,511,224,10
6/21/2020,AR,15561,419,225,1
6/22/2020,AR,16083,522,227,2
6/23/2020,AR,16678,595,237,10
6/24/2020,AR,17375,697,240,3
6/25/2020,AR,18062,687,242,2
6/26/2020,AR,18740,678,249,7
6/27/2020,AR,19310,570,259,10
6/28/2020,AR,19818,508,264,5
6/29/2020,AR,20257,439,265,1
6/30/2020,AR,20777,520,270,5
7/1/2020,AR,21197,420,277,7
7/2/2020,AR,22075,878,279,2
7/3/2020,AR,22622,547,281,2
7/4/2020,AR,23209,587,286,5
7/5/2020,AR,23814,605,287,1
7/6/2020,AR,24253,439,292,5
7/7/2020,AR,24512,259,301,9
7/8/2020,AR,25246,734,305,4
7/9/2020,AR,26052,806,309,4
7/10/2020,AR,26803,751,313,4
7/11/2020,AR,27864,1061,319,6
7/12/2020,AR,28367,503,321,2
